ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028252	51813	Ccnc	cyclin C	317.16770706979	-0.190644237580171	0.146974656077932	-1.29728241356929	0.194534033167405	0.469355245162038
ENSMUSG00000033282	244585	Rpgrip1l	Rpgrip1-like	66.1109688065752	0.286236499882707	0.220785898975459	1.2972038751859	0.194561047734037	0.469355245162038
ENSMUSG00000034235	78787	Usp54	ubiquitin specific peptidase 54	235.683792732704	-0.192697339078919	0.148585571653303	-1.29688240831071	0.194671650234922	0.469355245162038
ENSMUSG00000038252	68298	Ncapd2	non-SMC condensin I complex, subunit D2	596.426006672099	0.150295681932186	0.11588152824103	1.29689820634938	0.194666213752651	0.469355245162038
ENSMUSG00000079215	269704	Zfp664	zinc finger protein 664	1172.29265568864	-0.138938847046109	0.107133633851221	-1.29690868696454	0.194662607184218	0.469355245162038
ENSMUSG00000014303	83396	Glis2	GLIS family zinc finger 2	133.792943101649	0.251682989454674	0.194061112477942	1.29659009145391	0.194772263543292	0.46938008240603
ENSMUSG00000048371	382051	Pdp2	pyruvate dehyrogenase phosphatase catalytic subunit 2	360.865644583238	-0.171431373888314	0.132210867318667	-1.29666698373927	0.194745794088566	0.46938008240603
ENSMUSG00000074219	100126034	Gm10644	predicted gene 10644	37.0379056662393	-0.305748268930866	0.235492556457505	-1.29665188810618	0.194750990411794	0.46938008240603
ENSMUSG00000001120	59093	Pcbp3	poly(rC) binding protein 3	60.1161356899133	0.278583389589048	0.214785643957086	1.29643653058474	0.194825133343718	0.469410022476047
ENSMUSG00000004947	74198	Dtx2	deltex 2, E3 ubiquitin ligase	225.85494311862	0.205860823459813	0.158740955497414	1.29637912883896	0.194844899016481	0.469410022476047
ENSMUSG00000021665	15212	Hexb	hexosaminidase B	275.059480961145	-0.182539347120953	0.140872187479428	-1.29591172135053	0.195005900505817	0.469664188658588
ENSMUSG00000023805	20975	Synj2	synaptojanin 2	3435.12676182799	0.13443285943354	0.103738263975603	1.29588727308166	0.195014324552401	0.469664188658588
ENSMUSG00000072966	245607	Gprasp2	G protein-coupled receptor associated sorting protein 2	25.1463542116407	0.313207292597572	0.241351830677808	1.29581054009547	0.195040765877653	0.469664188658588
ENSMUSG00000021103	17420	Mnat1	menage a trois 1	692.62002342185	-0.145975019414872	0.112671379797493	-1.29556212464617	0.195126385086167	0.469797806711476
ENSMUSG00000020163	66594	Uqcr11	ubiquinol-cytochrome c reductase, complex III subunit XI	4697.87635866527	-0.262336045310095	0.202527253759797	-1.29534533941739	0.1952011250991	0.469846268493794
ENSMUSG00000095253	240064	Zfp799	zinc finger protein 799	246.118151334896	-0.208067906505792	0.160675589012101	-1.29528724327041	0.195221158197883	0.469846268493794
ENSMUSG00000032409	245000	Atr	ataxia telangiectasia and Rad3 related	277.938171968136	0.192596739796148	0.14871415006393	1.29515361555781	0.195267242313945	0.469846734901085
ENSMUSG00000007603	224907	Dus3l	dihydrouridine synthase 3-like (S. cerevisiae)	812.24382683823	0.16580536001636	0.128032834335909	1.29489876637171	0.195355154125862	0.469985737252036
ENSMUSG00000037577	71932	Ephx3	epoxide hydrolase 3	25.3343510511889	-0.312362382027657	0.24171237385327	-1.29467294465399	0.195433076978717	0.470100668968243
ENSMUSG00000024112	58226	Cacna1h	calcium channel, voltage-dependent, T type, alpha 1H subunit	101.254660125318	-0.243580825139638	0.188163951587405	-1.29427539212094	0.195570313250161	0.470183522241462
ENSMUSG00000041997	228012	Tlk1	tousled-like kinase 1	1416.35377663807	-0.16367053017376	0.126468007340471	-1.29422375714333	0.195588142974482	0.470183522241462
ENSMUSG00000042675	66090	Ypel3	yippee like 3	1487.38701447195	0.155105613843303	0.119824946454666	1.29438178258245	0.19553358003735	0.470183522241462
ENSMUSG00000058239	22282	Usf2	upstream transcription factor 2	2017.26433699777	0.141605547209575	0.109393344620068	1.29443007091263	0.195516909295193	0.470183522241462
ENSMUSG00000027552	13559	E2f5	E2F transcription factor 5	85.2691906613387	-0.257093207586631	0.198673148622974	-1.29404704960643	0.195649169673616	0.470185242532524
ENSMUSG00000027963	58193	Extl2	exostosin-like glycosyltransferase 2	383.042439275093	-0.169010454820511	0.130664044695711	-1.29359265868005	0.19580615960069	0.470345037820668
ENSMUSG00000046223	18793	Plaur	plasminogen activator, urokinase receptor	34.7505875427667	0.303753356014637	0.234737745452857	1.2937285733701	0.195759192040108	0.470345037820668
ENSMUSG00000102752	665574	Gm7694	predicted gene 7694	24.2019076297101	0.313102175729949	0.242345872395896	1.29366430913583	0.195781398575903	0.470345037820668
ENSMUSG00000057531	94245	Dtnbp1	dystrobrevin binding protein 1	1714.67273716659	-0.127656404798452	0.0987007048715778	-1.29335869823264	0.195887027832027	0.470466811145557
ENSMUSG00000030678	17188	Maz	MYC-associated zinc finger protein (purine-binding transcription factor)	1551.50939746386	0.142746622967116	0.110391262553823	1.29306706395061	0.195987865243295	0.470636500057516
ENSMUSG00000003299	66163	Mrpl4	mitochondrial ribosomal protein L4	1229.80257517136	-0.167825524177985	0.129900077884615	-1.2918941284117	0.196393811400523	0.471125710731383
ENSMUSG00000003992	66970	Ssbp2	single-stranded DNA binding protein 2	438.39972348167	-0.159722522242454	0.123617172109672	-1.29210458647468	0.196320927783154	0.471125710731383
ENSMUSG00000010045	56395	Tmem115	transmembrane protein 115	486.105388823109	0.185394520742359	0.143518847306938	1.29158625472773	0.196500466671905	0.471125710731383
ENSMUSG00000022895	23872	Ets2	E26 avian leukemia oncogene 2, 3' domain	1887.64808928927	-0.149271412609441	0.115564029138787	-1.29171673349326	0.196455260331384	0.471125710731383
ENSMUSG00000027367	99138	Stard7	START domain containing 7	8519.1092214033	-0.106733675692242	0.0825874568652983	-1.29237148501228	0.196228526796559	0.471125710731383
ENSMUSG00000029862	12723	Clcn1	chloride channel, voltage-sensitive 1	4737.65151924155	-0.108382418873268	0.0839126963417137	-1.29160905945599	0.19649256507967	0.471125710731383
ENSMUSG00000031143	54638	Ccdc22	coiled-coil domain containing 22	390.564906925786	-0.172216627334058	0.133292020358271	-1.29193664933358	0.196379084405647	0.471125710731383
ENSMUSG00000038068	218215	Rnf144b	ring finger protein 144B	1037.98362751785	0.1516445527822	0.117399811338661	1.29168550839848	0.19646607804398	0.471125710731383
ENSMUSG00000053091	72635	Lins1	lines homolog 1	177.163006896472	-0.206235980552743	0.159660864585273	-1.29187776798908	0.196399477999779	0.471125710731383
ENSMUSG00000074922	68034	Fam122a	family with sequence similarity 122, member A	225.183201466967	0.197552666640662	0.152911429452912	1.29168266125708	0.196467064437626	0.471125710731383
ENSMUSG00000038268	246257	Ovca2	candidate tumor suppressor in ovarian cancer 2	277.907331129091	0.188195263984368	0.145719530409198	1.2914140296774	0.196560148309386	0.471140020359715
ENSMUSG00000039131	54120	Gipc2	GIPC PDZ domain containing family, member 2	13.5810343632321	0.308281889468574	0.238552702041872	1.29117078106945	0.196644464559292	0.471269672826389
ENSMUSG00000002222	68477	Rmnd5a	required for meiotic nuclear division 5 homolog A	5457.45693670707	-0.130610940550529	0.101167786698806	-1.29104238014974	0.196688982314393	0.471303920738591
ENSMUSG00000035929	15015	H2-Q4	histocompatibility 2, Q region locus 4	578.553201494962	-0.172174971824425	0.133379472525923	-1.29090390208317	0.196737002179003	0.471346548551785
ENSMUSG00000097354	76432	2310001H17Rik	RIKEN cDNA 2310001H17 gene	367.64082665227	-0.194038130310159	0.150316412323157	-1.29073636741166	0.196795109441843	0.471413327149673
ENSMUSG00000004085	65964	Map3k20	mitogen-activated protein kinase kinase kinase 20	9624.56949324722	0.133247044469002	0.103281941060399	1.29013287478159	0.197004527332034	0.471697572199183
ENSMUSG00000036513	52245	Commd2	COMM domain containing 2	333.139509792674	-0.174878990619554	0.135537767422764	-1.29023327077499	0.196969677623734	0.471697572199183
ENSMUSG00000044548	59036	Dact1	dishevelled-binding antagonist of beta-catenin 1	120.674070739963	0.227621881143015	0.17637581725902	1.29013989892406	0.19700208894727	0.471697572199183
ENSMUSG00000031527	67276	Eri1	exoribonuclease 1	270.986947145627	-0.189364013808245	0.146836542655155	-1.28974574744642	0.197138950206253	0.471946954032842
ENSMUSG00000021483	105278	Cdk20	cyclin-dependent kinase 20	72.1042401890003	-0.260506002289331	0.202049541227665	-1.28914960899317	0.1973460796529	0.472370290750386
ENSMUSG00000028053	192195	Ash1l	ASH1 like histone lysine methyltransferase	2011.02854351561	0.131181014339496	0.101772400594024	1.28896395596854	0.197410617667683	0.472452241085881
ENSMUSG00000013662	67979	Atad1	ATPase family, AAA domain containing 1	2988.51716745007	-0.139548555256208	0.108319824386951	-1.2883127194872	0.19763712721853	0.472921744565887
ENSMUSG00000000276	56077	Dgke	diacylglycerol kinase, epsilon	489.028405174128	-0.193989385739871	0.15063403967635	-1.2880296281983	0.197735649781165	0.473012312271852
ENSMUSG00000027796	55994	Smad9	SMAD family member 9	12.4320402289809	0.302341867328783	0.235262949343219	1.28804497410038	0.197730308117909	0.473012312271852
ENSMUSG00000051166	319670	Eml5	echinoderm microtubule associated protein like 5	106.340281267783	-0.255038556612017	0.198041370994662	-1.28788784127357	0.197785008538183	0.473057808425733
ENSMUSG00000002608	52132	Ccdc97	coiled-coil domain containing 97	1543.88951637443	0.142761565953766	0.110871785078666	1.28757919334709	0.197892485989991	0.473097154485732
ENSMUSG00000030521	67973	Mphosph10	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)	569.416458082715	-0.169035909473678	0.131279161551614	-1.28770240130235	0.197849577364884	0.473097154485732
ENSMUSG00000032123	13478	Dpagt1	dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	383.47046778522	0.161744770442118	0.12563059390232	1.28738798632804	0.19795908957212	0.47318383023279
ENSMUSG00000055401	50762	Fbxo6	F-box protein 6	821.856868615341	-0.153300730869596	0.119092089784112	-1.28718190220743	0.198030893689714	0.473210374622226
ENSMUSG00000049411	338363	Tmem241	transmembrane protein 241	70.736544620293	-0.284354154663038	0.221026473180718	-1.28691100781317	0.198125308072026	0.473363439083516
ENSMUSG00000008167	68628	Fbxw9	F-box and WD-40 domain protein 9	53.6389594134095	0.292415484883608	0.227317432950096	1.2865477585615	0.198251962411647	0.473375895547075
ENSMUSG00000028466	12913	Creb3	cAMP responsive element binding protein 3	731.871232905269	0.161552585298566	0.125551611931104	1.2866191034349	0.198227081879034	0.473375895547075
ENSMUSG00000036218	239618	Pdzrn4	PDZ domain containing RING finger 4	32.4454043336017	0.305585368775703	0.237150894177426	1.28670104932402	0.198198507207574	0.473375895547075
ENSMUSG00000063334	52705	Krr1	KRR1, small subunit (SSU) processome component, homolog (yeast)	964.470439483874	-0.159942468297994	0.124310522004475	-1.28667827328124	0.198206448950264	0.473375895547075
ENSMUSG00000098751	102465773	Mir7672	microRNA 7672	11.9073867856379	0.289847522710075	0.225514315814452	1.28607669287028	0.198416297347751	0.473695744640352
ENSMUSG00000003308	50868	Keap1	kelch-like ECH-associated protein 1	2403.21428948102	0.124019381620266	0.0964972141208062	1.28519096886442	0.198725558753153	0.473998609771938
ENSMUSG00000003541	15937	Ier3	immediate early response 3	310.18346034383	0.219814859454762	0.170961149224925	1.28522372078275	0.198714116748264	0.473998609771938
ENSMUSG00000029722	231801	Agfg2	ArfGAP with FG repeats 2	262.572696179016	0.206117306532138	0.160329759278763	1.28539709835643	0.198653554668736	0.473998609771938
ENSMUSG00000036398	76497	Ppp1r11	protein phosphatase 1, regulatory inhibitor subunit 11	628.319265544909	-0.159230630102711	0.123879673770978	-1.28527825565517	0.198695065855703	0.473998609771938
ENSMUSG00000058897	77018	Col25a1	collagen, type XXV, alpha 1	25.0177160946595	0.310175406102417	0.24117429576592	1.28521192600161	0.198718237243576	0.473998609771938
ENSMUSG00000085022	545641	Gm5860	predicted gene 5860	255.748082719614	-0.183310970652385	0.1426069932742	-1.28551512036303	0.19861233642173	0.473998609771938
ENSMUSG00000056738	329513	A730036I17Rik	RIKEN cDNA A730036I17 gene	266.07665458231	-0.204973863624639	0.159525760254901	-1.28507610396994	0.198765691039317	0.474021819315545
ENSMUSG00000028691	18477	Prdx1	peroxiredoxin 1	5556.5410461275	-0.140586068008813	0.109409861740651	-1.28495754079468	0.198807121669795	0.474048117613617
ENSMUSG00000030074	232313	Gxylt2	glucoside xylosyltransferase 2	56.8010581797778	0.291044180393197	0.226471665067611	1.28441217909864	0.198997773769133	0.474173774391722
ENSMUSG00000032044	71989	Rpusd4	RNA pseudouridylate synthase domain containing 4	273.983227754936	-0.185407067210737	0.144374472597383	-1.28437185308198	0.199011876578978	0.474173774391722
ENSMUSG00000047819	403175	Tigd4	tigger transposable element derived 4	427.319173104757	0.209323235831003	0.162979253255208	1.28454143655234	0.198952574790342	0.474173774391722
ENSMUSG00000051331	12288	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	120.875308735953	-0.243518248574511	0.189646553497324	-1.28471704832204	0.198891178574164	0.474173774391722
ENSMUSG00000029761	109624	Cald1	caldesmon 1	1029.01042157442	-0.152806353261051	0.119003050055791	-1.28411612260632	0.199101327615658	0.474286190787056
ENSMUSG00000038481	78334	Cdk19	cyclin-dependent kinase 19	493.711144409071	-0.182949169419717	0.142506517292658	-1.28397611249189	0.19915031369182	0.474286190787056
ENSMUSG00000048647	241624	Exd1	exonuclease 3'-5' domain containing 1	53.1949993065809	-0.287534753207495	0.223869982178239	-1.28400090263752	0.199141639591386	0.474286190787056
ENSMUSG00000038244	320878	Mical2	microtubule associated monooxygenase, calponin and LIM domain containing 2	691.046618236835	0.156016304951573	0.121526262942766	1.28379301031499	0.199214389904981	0.474293902488696
ENSMUSG00000038244	100504195	Micalcl	MICAL C-terminal like	691.046618236835	0.156016304951573	0.121526262942766	1.28379301031499	0.199214389904981	0.474293902488696
ENSMUSG00000039449	67229	Prpf18	pre-mRNA processing factor 18	1789.01311861537	-0.127385717014529	0.0992261863948488	-1.2838025665378	0.199211045352786	0.474293902488696
ENSMUSG00000022420	54152	Dnal4	dynein, axonemal, light chain 4	218.611889386058	0.213775778981876	0.166517534562424	1.28335220251313	0.19936871143631	0.474588847132054
ENSMUSG00000021280	74190	Exoc3l4	exocyst complex component 3-like 4	17.2362213203185	0.308636823494063	0.240553852673075	1.28280168561272	0.199561563442825	0.47497540790727
ENSMUSG00000020175	76877	Rab36	RAB36, member RAS oncogene family	14.9417552187749	0.306016476771338	0.238725420457817	1.28241381177208	0.199697521640253	0.47515393825955
ENSMUSG00000044502	69556	Bod1	biorientation of chromosomes in cell division 1	4384.80464838027	-0.120115671676979	0.0936588349802496	-1.28247214821733	0.199677069128892	0.47515393825955
ENSMUSG00000041870	68420	Ankrd13a	ankyrin repeat domain 13a	706.357864664563	-0.141308029289503	0.110244314654728	-1.28181653351791	0.199907012915136	0.475579820777052
ENSMUSG00000021178	19179	Psmc1	protease (prosome, macropain) 26S subunit, ATPase 1	4777.94831641399	-0.116649736753476	0.0910236950494613	-1.28152774682459	0.200008360418859	0.475657024277213
ENSMUSG00000028093	66659	Acp6	acid phosphatase 6, lysophosphatidic	647.905769007822	-0.163325385103876	0.127453635850725	-1.2814632951603	0.200030984362858	0.475657024277213
ENSMUSG00000033088	110253	Triobp	TRIO and F-actin binding protein	548.778309868872	0.194007881651338	0.151354930487041	1.28158930882454	0.199986752555051	0.475657024277213
ENSMUSG00000006519	13057	Cyba	cytochrome b-245, alpha polypeptide	152.925670784433	0.23976687933514	0.186999935150786	1.28117856199439	0.200130954295806	0.475804550185945
ENSMUSG00000031994	30806	Adamts8	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 8	628.500759708973	-0.309878913644816	0.242301259617463	-1.28102589100191	0.200184572166483	0.475804550185945
ENSMUSG00000049173	170947	Myoz3	myozenin 3	480.576167780105	0.199523564961676	0.155796790326041	1.28051867720549	0.20036278034983	0.476140895762927
ENSMUSG00000058603	100042670	Rpl28-ps1	ribosomal protein L28, pseudogene 1	32.9273542146954	-0.308527454022579	0.24163010735682	-1.28044932120789	0.200387157388169	0.476140895762927
ENSMUSG00000026150	75734	Mff	mitochondrial fission factor	3121.27383688707	-0.128281370311347	0.100252851469917	-1.27959090701545	0.200689049481133	0.476712928017951
ENSMUSG00000024660	16319	Incenp	inner centromere protein	74.1113649307194	0.268557757786269	0.209865685600901	1.27909157561591	0.200864809871794	0.477046979901366
ENSMUSG00000045382	12767	Cxcr4	chemokine (C-X-C motif) receptor 4	50.6133411042798	-0.285119341015315	0.222918803536243	-1.27901756195785	0.200890871602897	0.477046979901366
ENSMUSG00000097075	381922	Cdiptos	CDIP transferase, opposite strand	10.3355622846482	0.284345880843043	0.222983241104517	1.27835401655358	0.201124629807643	0.477456642503161
ENSMUSG00000017561	54394	Crlf3	cytokine receptor-like factor 3	237.137252914306	-0.189743950225678	0.148468087060422	-1.2781497894995	0.201196616197384	0.477554824136034
ENSMUSG00000059878	67255	Zfp422	zinc finger protein 422	290.046644263318	-0.19226251020627	0.150464617216891	-1.27795488912883	0.201265332623214	0.477645215564863
ENSMUSG00000029681	12054	Bcl7b	B cell CLL/lymphoma 7B	618.710411455486	0.15154063174767	0.118587637769682	1.27776826778006	0.201331146139543	0.477728691311483
ENSMUSG00000020544	69802	Cox11	cytochrome c oxidase assembly protein 11, copper chaperone	533.986778027372	-0.157466245228588	0.123257854117411	-1.27746372253024	0.201438580172687	0.477811682450109
ENSMUSG00000022292	382985	Rrm2b	ribonucleotide reductase M2 B (TP53 inducible)	883.977996157735	-0.168042198287749	0.131557737054739	-1.27740852831127	0.201458055440419	0.477811682450109
ENSMUSG00000026999	69482	Nup35	nucleoporin 35	335.00590856023	-0.176418351011349	0.138104078854115	-1.2774460740955	0.201444807269572	0.477811682450109
ENSMUSG00000029447	12466	Cct6a	chaperonin containing Tcp1, subunit 6a (zeta)	3119.74737786545	-0.133098918677474	0.104254302396658	-1.27668962752022	0.201711844856752	0.478340849430642
ENSMUSG00000091736	100073351	Yy2	Yy2 transcription factor	89.5351195193378	-0.255904362017516	0.20056315428186	-1.27647185855894	0.20178876856602	0.478450498704591
ENSMUSG00000086219	76798	Srrm4os	serine/arginine repetitive matrix 4, opposite strand	10.789554760089	0.277984867995091	0.219044330025568	1.27636624377009	0.20182608315061	0.478466213848914
ENSMUSG00000024583	53382	Txnl1	thioredoxin-like 1	2391.46736460556	-0.121505829515172	0.0952100542306729	-1.27619680098592	0.201885959207024	0.478492989303062
ENSMUSG00000028289	13841	Epha7	Eph receptor A7	24.9518414164562	-0.308601780687074	0.242027937447868	-1.27616059707984	0.201898754273015	0.478492989303062
ENSMUSG00000080776	620678	Gm12174	predicted gene 12174	34.0657597190699	-0.301870380577464	0.236443712326739	-1.2756546341329	0.202077631908511	0.47884413931877
ENSMUSG00000025964	23792	Adam23	a disintegrin and metallopeptidase domain 23	42.1010676421447	0.291142515015742	0.228148340325021	1.27514393083632	0.20225830256166	0.47898108346619
ENSMUSG00000033871	170826	Ppargc1b	peroxisome proliferative activated receptor, gamma, coactivator 1 beta	375.175492035805	0.182813763547238	0.143350932593098	1.27514705940443	0.202257195415079	0.47898108346619
ENSMUSG00000053730	230770	Tmem39b	transmembrane protein 39b	68.4672854480111	0.268515938003175	0.210325748142757	1.27519629884306	0.202239771004283	0.47898108346619
ENSMUSG00000064037	74254	Gpn1	GPN-loop GTPase 1	600.426487178806	-0.153385278817833	0.120272551545377	-1.27539604554156	0.202169097655392	0.47898108346619
ENSMUSG00000022843	12724	Clcn2	chloride channel, voltage-sensitive 2	126.405504244734	0.234927794779473	0.184203927802229	1.27499645522463	0.202310496661938	0.479031930744562
ENSMUSG00000050545	207921	Fam228b	family with sequence similarity 228, member B	89.6979563547907	-0.260354117545805	0.204320349242876	-1.27488682835416	0.202349301815658	0.479051064972631
ENSMUSG00000081588	100417327	Gm11661	TROVE domain family, member 2 pseudogene	9.51244441127165	-0.285330826346134	0.224717854021337	-1.27456266532702	0.202464079103066	0.479250026017155
ENSMUSG00000030921	20128	Trim30a	tripartite motif-containing 30A	184.565465309433	-0.233935605658435	0.183672031636687	-1.27435802538906	0.202536560946647	0.479276075015954
ENSMUSG00000041702	238386	Btbd7	BTB (POZ) domain containing 7	725.094606993111	-0.14693854320871	0.115302914720384	-1.27442366202142	0.202513310912602	0.479276075015954
ENSMUSG00000059060	19363	Rad51b	RAD51 paralog B	12.6938938007982	0.30114199478762	0.236309396816646	1.27393310251533	0.202687125643593	0.479559584679043
ENSMUSG00000031176	67117	Dynlt3	dynein light chain Tctex-type 3	2072.50899416427	-0.144600091079395	0.113564870527947	-1.27330863757735	0.202908542860488	0.480010620585756
ENSMUSG00000020899	237823	Pfas	phosphoribosylformylglycinamidine synthase (FGAR amidotransferase)	990.101078364325	-0.137962761052738	0.108379706019053	-1.27292376615064	0.203045094866895	0.480260788708225
ENSMUSG00000027889	109674	Ampd2	adenosine monophosphate deaminase 2	142.392761851262	0.232930956110207	0.182940507860406	1.27273126203069	0.203113420244868	0.480312178448943
ENSMUSG00000056673	20592	Kdm5d	lysine (K)-specific demethylase 5D	482.492749720501	-0.164039059296794	0.128901864487977	-1.27260220266349	0.203159236587402	0.480312178448943
ENSMUSG00000095687	100037283	Rnaset2a	ribonuclease T2A	463.683736062532	-0.181646130408118	0.14270900643799	-1.27266344632768	0.203137494021605	0.480312178448943
ENSMUSG00000013495	72392	Tmem175	transmembrane protein 175	255.946034556918	-0.183511522217821	0.144224766299143	-1.27235842923286	0.203245797192241	0.480371148980055
ENSMUSG00000054320	270091	Lrrc36	leucine rich repeat containing 36	72.1094066042295	0.268665005891163	0.211036022980594	1.2724269231979	0.203221473211485	0.480371148980055
ENSMUSG00000038150	66612	Ormdl3	ORM1-like 3 (S. cerevisiae)	1079.37020531718	0.159264132633588	0.125221862158914	1.27176901276392	0.203455201864952	0.480793196040972
ENSMUSG00000043336	78749	Filip1l	filamin A interacting protein 1-like	1056.57589718801	0.140829734967435	0.110744037733652	1.27167002407009	0.203490385428213	0.480803468646264
ENSMUSG00000025277	66082	Abhd6	abhydrolase domain containing 6	205.426181023441	-0.194919880939159	0.153368954039142	-1.27107660397574	0.203701397675318	0.481148505569998
ENSMUSG00000031155	18715	Pim2	proviral integration site 2	29.8305469772732	-0.305919120058093	0.240626112245086	-1.27099903651742	0.203728991391299	0.481148505569998
ENSMUSG00000026277	59041	Stk25	serine/threonine kinase 25 (yeast)	2002.09887274683	-0.116416668763413	0.0916109583342686	-1.27077698317002	0.203807999314289	0.481262202833318
ENSMUSG00000019338	78266	Zfp687	zinc finger protein 687	381.056042115062	0.18607596591018	0.14642341130031	1.27055947001794	0.203885413426756	0.481372102687762
ENSMUSG00000001157	23885	Gmcl1	germ cell-less, spermatogenesis associated 1	136.052546251504	-0.23583121555813	0.185682269767245	-1.27041338796199	0.203937416834795	0.481421983843774
ENSMUSG00000014504	66384	Srp19	signal recognition particle 19	914.106413888747	-0.143742707735918	0.11315844190973	-1.27029461125652	0.20397970698957	0.481448923914831
ENSMUSG00000078931	68023	Pdf	peptide deformylase (mitochondrial)	1439.09972961904	-0.134468502888193	0.105874019964995	-1.27005534394968	0.204064916902631	0.481577143082461
ENSMUSG00000029833	21848	Trim24	tripartite motif-containing 24	1206.39597308536	-0.138106530139155	0.108759226130332	-1.26987170547542	0.204130333367436	0.481601157241693
ENSMUSG00000032067	19286	Pts	6-pyruvoyl-tetrahydropterin synthase	397.61782852373	-0.191755455780632	0.151026340134413	-1.26985336324623	0.204136868150997	0.481601157241693
ENSMUSG00000018401	170749	Mtmr4	myotubularin related protein 4	577.610072773468	0.16226175408705	0.127811139627124	1.26958792364094	0.204231453324211	0.481712947308309
ENSMUSG00000030942	233802	Thumpd1	THUMP domain containing 1	1022.48363269984	-0.143235144847979	0.11283403551627	-1.26946031106806	0.204276937378305	0.481712947308309
ENSMUSG00000060098	214572	Prmt7	protein arginine N-methyltransferase 7	1420.07865724457	-0.133406781225954	0.105079783299719	-1.26954527133048	0.204246654768157	0.481712947308309
ENSMUSG00000055489	233246	Ano5	anoctamin 5	2075.21915453647	-0.161522468397296	0.127258366628948	-1.26925381783094	0.204350551923546	0.481813670889449
ENSMUSG00000037470	320011	Uggt1	UDP-glucose glycoprotein glucosyltransferase 1	2288.59881476925	0.120030400828042	0.0946073239162089	1.26872265907816	0.204539997923996	0.482187427824456
ENSMUSG00000040428	69217	Plekha4	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4	93.0813821990845	0.25648903033421	0.202116889424123	1.26836103020354	0.204669051536984	0.482418722836682
ENSMUSG00000043155	242642	Hpdl	4-hydroxyphenylpyruvate dioxygenase-like	117.490217595113	-0.240122867353383	0.189274627473769	-1.26820082068209	0.204726244042238	0.482480592065685
ENSMUSG00000039202	54608	Abhd2	abhydrolase domain containing 2	292.970702311481	0.172126595648255	0.135725928991849	1.26810929470492	0.204758922721594	0.482484679322214
ENSMUSG00000014077	56398	Chp1	calcineurin-like EF hand protein 1	3216.58432456306	-0.120917961766004	0.0953666067181384	-1.26793286545413	0.204821926195675	0.482514315946508
ENSMUSG00000047557	17035	Lxn	latexin	37.4767193373522	-0.29856026697701	0.235874285105232	-1.26790076024405	0.204833392589144	0.482514315946508
ENSMUSG00000020454	74203	Eif4enif1	eukaryotic translation initiation factor 4E nuclear import factor 1	1185.02477266993	0.124427558696678	0.0981644789197618	1.2675342650124	0.204964319641464	0.482749799373068
ENSMUSG00000027342	18538	Pcna	proliferating cell nuclear antigen	761.791037796149	-0.154993027183544	0.122372966728072	-1.26661046697008	0.205294607957305	0.483381686389354
ENSMUSG00000033308	99586	Dpyd	dihydropyrimidine dehydrogenase	236.579646078632	0.199374139032488	0.157409664225678	1.26663500188934	0.20528583091529	0.483381686389354
ENSMUSG00000033632	225289	AW554918	expressed sequence AW554918	216.997870433234	-0.198720858717674	0.156946600378161	-1.26639954983946	0.205370072015368	0.483486360088119
ENSMUSG00000046836	71678	Brox	BRO1 domain and CAAX motif containing	1364.40214661653	0.135893322501595	0.107324600596078	1.26618531107308	0.205446745160056	0.483593848208876
ENSMUSG00000025103	83962	Btbd1	BTB (POZ) domain containing 1	12859.8475079585	-0.11559574033704	0.0913191712585611	-1.26584531922554	0.205568466325608	0.483807324822472
ENSMUSG00000081194	667021	Gm8424	polypyrimidine tract binding protein 1 pseudogene	371.057070141282	-0.170773463144283	0.134950043979742	-1.26550757597726	0.205689434344207	0.484018964729079
ENSMUSG00000031691	212999	Tnpo2	transportin 2 (importin 3, karyopherin beta 2b)	901.66561568699	0.148255033476577	0.117156624372725	1.26536477116418	0.205740597673341	0.484066304349288
ENSMUSG00000033365	230673	Ipo13	importin 13	8176.73596471195	-0.117078005172147	0.092544463768439	-1.2650979823671	0.205836206080189	0.48419441430754
ENSMUSG00000035161	18130	Ints6	integrator complex subunit 6	224.394217752302	0.191391599047185	0.151291333084267	1.2649680132333	0.205882794471425	0.48419441430754
ENSMUSG00000036473	224617	Tbc1d24	TBC1 domain family, member 24	596.571455880734	0.143193397448381	0.113203913734824	1.26486628846377	0.205919263806651	0.48419441430754
ENSMUSG00000061848	102634709	Gm5805	40S ribosomal protein S14	18.9850459437486	0.304462539015445	0.240703358435991	1.26487070357157	0.205917680849451	0.48419441430754
ENSMUSG00000039704	320506	Lmbrd2	LMBR1 domain containing 2	21.0626121410671	-0.305405493834544	0.242519097677684	-1.26385535043066	0.206281950173069	0.484974090334513
ENSMUSG00000065475	387221	Mir27b	microRNA 27b	49.4008114925213	0.297542796912767	0.235734354389058	1.26318363106882	0.206523194094511	0.485468060051502
