ID	Description	NES	pvalue	p.adjust	SYMBOL	ENTREZID	log2FoldChange
mmu05412	Arrhythmogenic right ventricular cardiomyopathy	1.68302166778306	0.0025190404943007	0.0276194797053684	Itga3	16400	0.393866898604276
mmu05412	Arrhythmogenic right ventricular cardiomyopathy	1.68302166778306	0.0025190404943007	0.0276194797053684	Cacnb2	12296	0.361115679457522
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Lipt2	67164	-0.129696050990807
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Ggh	14590	-0.129908756532946
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Cmpk2	22169	-0.132595871370628
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Coq3	230027	-0.133492743357945
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Dhodh	56749	-0.134467731573957
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Adsl	11564	-0.135196601463165
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Coq2	71883	-0.137615593035824
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Gclm	14630	-0.139593261134872
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Mat2b	108645	-0.141302464281715
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Cmpk1	66588	-0.144538020835633
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Gch1	14528	-0.148072599345202
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Mthfd1l	270685	-0.151933129836572
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Vkorc1l1	69568	-0.163294779960891
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Nfs1	18041	-0.172702417565737
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Ak1	11636	-0.178491381547352
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Nme2	18103	-0.187076890051849
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Ak6	102216272	-0.188386401502411
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Pts	19286	-0.191755455780632
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Oxsm	71147	-0.201378635443082
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Nmnat1	66454	-0.205199874070162
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Fech	14151	-0.210755059834842
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Pmm2	54128	-0.212820120173654
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Rdh11	17252	-0.213152425773664
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Spr	20751	-0.214858303205076
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Dhfr	13361	-0.218278617945714
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Cpox	12892	-0.222728931476668
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Coq6	217707	-0.238108789953392
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Adss	11566	-0.238254787463337
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Nme6	54369	-0.244210455107715
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Uros	22276	-0.244967676225907
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Rfk	54391	-0.245508823442289
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Urod	22275	-0.250471833011267
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Gphn	268566	-0.25330112876312
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Coq7	12850	-0.257554949612676
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Alas1	11655	-0.25974802037648
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Mpi	110119	-0.264134233809989
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Nadk2	68646	-0.269152688805222
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Alpl	11647	-0.274622495612605
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Cox10	70383	-0.304057161765361
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Mthfd2l	665563	-0.319200480751956
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Ak3	56248	-0.334621000611834
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Eprs	107508	-0.346752463361081
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Pkm	18746	-0.351386406986231
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Coq5	52064	-0.359808137001248
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Lias	79464	-0.396904262895383
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Nme1	18102	-0.404706627300984
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Nmnat3	74080	-0.410040384970294
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Bcat2	12036	-0.431867833219365
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Adssl1	11565	-0.438165517794798
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Pnpo	103711	-0.512570204433178
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Dld	13382	-0.520509114215725
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Nqo1	18104	-0.557374653516492
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Nme7	171567	-0.572667849366117
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Ugp2	216558	-0.590586342043246
mmu01240	Biosynthesis of cofactors	-1.5349242991949	0.00272271598671779	0.0288232347559435	Mthfd2	17768	-1.64198772761496
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Fasn	14104	1.05838188702844
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Scd1	20249	0.929492344794827
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Adipoq	11450	0.896273572025
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Casp3	12367	0.839610642377671
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Cyp2e1	13106	0.763066508252545
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	C1qa	12259	0.712239083451308
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	C1qc	12262	0.637357593346497
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	C1qb	12260	0.614797354309306
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Map3k14	53859	0.60530051278946
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	C4b	12268	0.583727385183967
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Lpin3	64899	0.510822387086936
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Tlr4	21898	0.473620088519694
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Traf3	22031	0.459716150638063
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	C3ar1	12267	0.36725982547957
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	C5ar1	12273	0.359034672160502
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Il17ra	16172	0.340890615721547
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	C4a	625018	0.333122339061944
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Cd14	12475	0.305365501597374
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Acox1	11430	0.298737070267626
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Ikbkb	16150	0.265241810344879
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Cpt1a	12894	0.261117069911474
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Rela	19697	0.258585634761877
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Prkab1	19079	0.258277349047449
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Fadd	14082	0.256426755065846
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Aldh2	11669	0.253810117914297
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Cxcl1	14825	0.237494849019371
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Lpin2	64898	0.231819779274957
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Mlycd	56690	0.230443853755506
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Ly96	17087	0.228381923042217
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Tbk1	56480	0.219121604829375
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Ccnd1	12443	0.212121940634161
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Cpt1c	78070	0.211488259608204
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Tcf7l1	21415	0.206154127595037
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Ikbke	56489	0.19171997882724
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Irf3	54131	0.189299864978669
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Foxo3	56484	0.184628996646449
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Mapk12	29857	0.18106176821656
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Map3k7	26409	0.176627564661772
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Nfkb1	18033	0.172223281056927
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Srebf1	20787	0.169948087049783
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Acacb	100705	0.166658251814793
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Aldh3a2	11671	0.165291269515569
mmu04936	Alcoholic liver disease	1.61001910578529	0.00289588620028254	0.0296345687828913	Prkab2	108097	0.162678436074667
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Galns	50917	0.936389823866408
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Ctsk	13038	0.771156972410072
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Dnase2a	13423	0.7496815360826
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Acp5	11433	0.735172923591388
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Laptm5	16792	0.686939550548531
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Arsg	74008	0.678062547620833
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Lgmn	19141	0.638425706327328
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Atp6v0a4	140494	0.604463039705268
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Cd68	12514	0.563791910980887
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Igf2r	16004	0.547333409517199
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Ctsh	13036	0.535934460476616
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Hyal1	15586	0.535345704574481
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Abca2	11305	0.525874734135332
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Nagpa	27426	0.486509880332931
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Ctsz	64138	0.465309156488256
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Sort1	20661	0.461561287534891
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Gga2	74105	0.428208651202188
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Ctss	13040	0.424311127995432
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Ap1b1	11764	0.416943619988759
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Glb1	12091	0.40946861236113
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Hyal3	109685	0.401611087351995
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Manba	110173	0.39031574159015
mmu04142	Lysosome	1.63024172116005	0.00307736420838013	0.0304758326442807	Pla2g15	192654	0.386614856558972
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Gcsh	68133	-0.15807681311434
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Mcee	73724	-0.173271078302786
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Acss1	68738	-0.205713646500673
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Pcca	110821	-0.221197075751643
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Mdh1	17449	-0.239450911701704
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Pccb	66904	-0.252856638539425
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Aco2	11429	-0.306461440896933
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Cs	12974	-0.322146955281091
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Mmut	17850	-0.348994870283839
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Glul	14645	-0.399053489214698
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Acat1	110446	-0.444039746009555
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Mdh2	17448	-0.445781967185785
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Dld	13382	-0.520509114215725
mmu00630	Glyoxylate and dicarboxylate metabolism	-1.73336206521891	0.00321553871150898	0.0308490745135393	Acat3	224530	-0.553194928634192
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Hspa1b	15511	1.39339330158768
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Hspa1a	193740	1.16904994141768
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Tlr2	24088	1.10874597585056
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Hspa2	15512	1.0982526772279
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Casp3	12367	0.839610642377671
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Nfkb2	18034	0.591433982576634
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Tlr4	21898	0.473620088519694
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Itgam	16409	0.375164477359291
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Eef1a1	13627	0.370278947805139
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Casp7	12369	0.347981123077501
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Cd14	12475	0.305365501597374
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Casp9	12371	0.302544380312647
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Rela	19697	0.258585634761877
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Vcp	269523	0.258424251005883
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Cxcl1	14825	0.237494849019371
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Hspa1l	15482	0.236585755356391
mmu05134	Legionellosis	1.60022886339041	0.00337976229346123	0.031442031033109	Eef1a2	13628	0.220905027425211
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Hspa1b	15511	1.39339330158768
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Hspa1a	193740	1.16904994141768
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Hspa2	15512	1.0982526772279
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Rfx5	53970	0.788568586855455
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Lgmn	19141	0.638425706327328
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	H2-Aa	14960	0.529222055618626
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Ctss	13040	0.424311127995432
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	H2-Eb1	14969	0.348901985406349
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Tapbp	21356	0.34511980741603
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Cd74	16149	0.332368967768321
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Psme2b	621823	0.329193208961052
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	H2-Ab1	14961	0.317654182716495
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Ciita	12265	0.266862130935008
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Hspa1l	15482	0.236585755356391
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	H2-DMb1	14999	0.207623766471102
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Hsp90aa1	15519	0.206231133240548
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	H2-Q6	110557	0.190757815374095
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Tap2	21355	0.187332781581821
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Pdia3	14827	0.174004480692794
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Hsp90ab1	15516	0.169327317551506
mmu04612	Antigen processing and presentation	1.68855816409336	0.00388814306587765	0.0351076447418952	Canx	12330	0.163586599599374
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Bckdha	12039	-0.203578363339416
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Ehhadh	74147	-0.20870529038931
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Pcca	110821	-0.221197075751643
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Acadsb	66885	-0.25264058491583
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Pccb	66904	-0.252856638539425
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Mccc2	78038	-0.259972915274393
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Hibch	227095	-0.271123078408686
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Acadm	11364	-0.325064439251886
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Hsd17b10	15108	-0.326023509658644
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Mmut	17850	-0.348994870283839
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Bckdhb	12040	-0.353453216691186
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Echs1	93747	-0.368314455138155
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Dbt	13171	-0.374745276958322
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Hadh	15107	-0.399934718718932
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Hibadh	58875	-0.40669194548723
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Auh	11992	-0.412725151126742
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Aldh6a1	104776	-0.426510753355167
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Bcat2	12036	-0.431867833219365
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Acat1	110446	-0.444039746009555
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Dld	13382	-0.520509114215725
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Acat3	224530	-0.553194928634192
mmu00280	Valine, leucine and isoleucine degradation	-1.7042169820997	0.00462015516052836	0.0405253609794916	Oxct1	67041	-0.613881936827258
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	E2f2	242705	1.15834230916958
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Thbs1	21825	1.09017101514968
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Slc45a3	212980	0.996119870803738
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Casp3	12367	0.839610642377671
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Slc7a1	11987	0.820976591479128
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Itga5	16402	0.675474393097218
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Fgfr3	14184	0.550864131621479
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Trp63	22061	0.544193019750206
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Erbb2	13866	0.541425363778859
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Mir23a	387216	0.512269207972811
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Pak4	70584	0.49561292642073
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Pdcd4	18569	0.492338122825273
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Foxp1	108655	0.461082954778716
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Mir27a	387220	0.41123263757112
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Ccne1	12447	0.398317682163786
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Mtor	56717	0.396581028221006
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Cdc25b	12531	0.386559100032283
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Mir133b	723817	0.380732099645469
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Grb2	14784	0.370981639160142
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Ccnd2	12444	0.349407078097426
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Tnc	21923	0.339851939401949
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Pdgfa	18590	0.334115259034924
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Ezr	22350	0.326252390168393
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Pik3r2	18709	0.322226765586211
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Plcg2	234779	0.320384202035579
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Dicer1	192119	0.313362916982801
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Rptor	74370	0.311883659558612
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Mir27b	387221	0.297542796912767
mmu05206	MicroRNAs in cancer	1.48145152499167	0.00511436989335728	0.0433540076668498	Abl1	11350	0.291496908740735
